Wall time,Step,Value
1653339480.2226048,0,0.10000000149011612
1653339562.7666056,1,10.100000381469727
1653339643.5213847,2,34.80000305175781
1653339724.392221,3,52.000003814697266
1653339805.1464057,4,53.900001525878906
1653339885.9690895,5,61.000003814697266
1653339966.6754718,6,63.10000228881836
1653340047.4400978,7,61.500003814697266
1653340128.0199726,8,60.500003814697266
1653340208.771094,9,64.9000015258789
1653340289.5618255,10,60.400001525878906
1653340370.3673453,11,62.30000305175781
1653340451.0156333,12,62.20000457763672
1653340531.7283592,13,63.70000457763672
1653340612.2939422,14,63.80000305175781
1653340692.8107376,15,62.10000228881836
1653340773.4519446,16,69.9000015258789
1653340854.1599689,17,71.4000015258789
1653340934.8050501,18,71.70000457763672
1653341015.346616,19,71.70000457763672
1653341095.8616912,20,73.0
1653341176.5328991,21,72.70000457763672
1653341257.1871302,22,72.70000457763672
1653341337.7035217,23,72.80000305175781
1653341418.145918,24,72.4000015258789
1653341498.7287483,25,71.70000457763672
1653341579.3017087,26,72.60000610351562
1653341659.7615302,27,72.30000305175781
1653341740.2315009,28,73.80000305175781
1653341820.7483737,29,73.30000305175781
1653341901.3431203,30,74.0
1653341982.0284524,31,74.10000610351562
1653342062.6245463,32,74.80000305175781
1653342143.3831437,33,74.10000610351562
1653342223.8805757,34,73.9000015258789
1653342304.407684,35,74.60000610351562
1653342384.9834259,36,73.80000305175781
1653342465.505001,37,73.80000305175781
1653342546.0608997,38,73.80000305175781
1653342626.7219555,39,74.20000457763672
1653342707.2424085,40,73.80000305175781
1653342787.7438042,41,73.80000305175781
1653342868.1713884,42,74.10000610351562
1653342948.8104846,43,73.5
1653343029.3579025,44,74.20000457763672
1653343110.008439,45,74.10000610351562
1653343190.6595416,46,74.0
1653343271.1086626,47,74.0
1653343351.640088,48,74.0
1653343432.1101058,49,74.0
1653343512.6153817,50,73.9000015258789
1653343593.1350946,51,73.9000015258789
1653343673.6122622,52,73.9000015258789
1653343754.1958563,53,73.9000015258789
1653343834.8154612,54,73.9000015258789
1653343915.3688009,55,73.9000015258789
1653343995.9400172,56,74.0
1653344076.589718,57,73.80000305175781
1653344157.2432394,58,73.70000457763672
1653344237.7871265,59,73.9000015258789
1653344318.3917663,60,74.10000610351562
1653344399.0052145,61,74.0
1653344479.6261995,62,74.0
1653344560.1636271,63,74.0
1653344640.6989918,64,74.0
1653344721.3221538,65,73.9000015258789
1653344801.8120708,66,73.9000015258789
1653344882.275924,67,73.9000015258789
1653344962.7844822,68,74.0
1653345043.3339121,69,74.0
1653345123.7119007,70,74.0
1653345204.2599792,71,74.0
1653345284.7331429,72,74.0
1653345365.386321,73,74.0
1653345446.0481083,74,74.0
1653345526.502927,75,73.9000015258789
1653345607.0266662,76,73.9000015258789
1653345687.466274,77,73.9000015258789
1653345768.1311913,78,73.9000015258789
1653345848.7092485,79,73.9000015258789
1653345929.2426393,80,73.9000015258789
1653346009.831296,81,73.9000015258789
1653346090.470282,82,73.9000015258789
1653346171.1268716,83,73.9000015258789
1653346251.6932356,84,73.9000015258789
1653346332.0696967,85,73.9000015258789
1653346412.7117648,86,73.9000015258789
1653346493.2741086,87,73.9000015258789
1653346573.784284,88,73.9000015258789
1653346654.2149541,89,73.9000015258789
1653346734.7506106,90,73.9000015258789
1653346815.2412174,91,73.9000015258789
1653346895.8739204,92,73.9000015258789
1653346976.3600328,93,73.9000015258789
1653347056.941016,94,73.9000015258789
1653347137.5251281,95,73.9000015258789
1653347217.9981601,96,73.9000015258789
1653347298.6993122,97,73.9000015258789
1653347379.3310835,98,73.9000015258789
1653347459.8832886,99,73.9000015258789
1653347540.342149,100,73.9000015258789
